288.575908
288.693201
288.946105
289.049393
288.360861
288.439736
292.524626
295.426498
291.694397
288.971580
288.848855
288.617299
288.192380
288.488471
287.786711
288.941143
292.957572
290.331898
288.307415
288.693340
288.683312
294.567088
291.100041
287.014060
289.296766
288.216325
289.015726
289.076723
289.191914
289.426741
287.108461
287.878762
289.255964
291.705843
289.048374
288.848169
288.874322
287.295352
288.321074
288.389705
288.975855
289.110368
288.773168
288.579228
288.338000
288.641672
288.597356
288.867715
287.411744
287.853241
288.700556
287.514574
288.727010
288.854370
287.460405
287.463758
288.410203
288.826864
288.662298
288.445702
288.646447
288.488452
288.490046
288.583198
289.005816
289.687953
288.649230
294.284936
288.846152
288.785356
289.092582
288.027447
288.349268
292.147987
288.617657
288.622435
288.712799
289.197099
289.336982
288.344588
288.618295
288.416563
288.610844
287.981279
288.630163
289.072717
288.726793
288.718063
288.770419
288.990123
289.116461
288.201521
287.384982
293.006963
287.711496
287.974442
287.983695
289.210924
288.407245
